Month,Year,Store,Day,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,FormattedDate,FormattedHolidayFlag,HolidayType,Real_Weekly_Sales
10,2011,34,28,958063.87,0,54.56,3.362,129.7936774,10.148,28-Oct-11,Not Holiday,Non-Holiday,738143.7133
10,2011,17,28,936508.43,0,41.89,3.567,129.7936774,6.617,28-Oct-11,Not Holiday,Non-Holiday,721536.248
10,2011,45,28,781694.57,0,51.78,3.569,187.8774913,8.523,28-Oct-11,Not Holiday,Non-Holiday,416066.1102
10,2011,12,28,990926.38,0,67.41,3.727,129.7936774,12.89,28-Oct-11,Not Holiday,Non-Holiday,763462.7509
2,2011,8,4,944594.78,0,24.48,2.989,215.9327797,6.262,4-Feb-11,Not Holiday,Non-Holiday,437448.5344
2,2011,31,4,1443206.46,0,36.33,2.989,212.2240646,8.028,4-Feb-11,Not Holiday,Non-Holiday,680039.0251
2,2011,4,4,2119086.04,0,34.61,2.996,127.7195806,6.51,4-Feb-11,Not Holiday,Non-Holiday,1659170.841
2,2011,12,4,1046068.17,0,45.14,3.348,127.7195806,14.021,4-Feb-11,Not Holiday,Non-Holiday,819035.0807
2,2011,27,4,1628100.79,0,28.7,3.4,137.0542431,7.827,4-Feb-11,Not Holiday,Non-Holiday,1187924.396
2,2011,23,4,1159438.53,0,14.5,3.24,133.1834194,5.114,4-Feb-11,Not Holiday,Non-Holiday,870557.713
2,2011,19,4,1370562.11,0,21.02,3.4,133.1834194,7.771,4-Feb-11,Not Holiday,Non-Holiday,1029078.632
2,2011,35,4,747577.05,0,28.7,3.231,137.0542431,8.549,4-Feb-11,Not Holiday,Non-Holiday,545460.7118
2,2011,1,4,1606629.58,0,42.27,2.989,212.5668812,7.742,4-Feb-11,Not Holiday,Non-Holiday,755823.0948
2,2011,38,4,402341.76,0,45.14,3.348,127.7195806,14.021,4-Feb-11,Not Holiday,Non-Holiday,315019.6376
2,2011,16,4,479263.15,0,13.64,3.011,191.7625895,6.614,4-Feb-11,Not Holiday,Non-Holiday,249925.2598
2,2011,34,4,971932.87,0,23.82,2.996,127.7195806,10.398,4-Feb-11,Not Holiday,Non-Holiday,760989.7131
2,2011,6,4,1514999.17,0,40.59,2.989,214.0887176,6.858,4-Feb-11,Not Holiday,Non-Holiday,707650.1681
2,2011,29,4,504126.89,0,26.39,3.24,133.1834194,10.256,4-Feb-11,Not Holiday,Non-Holiday,378520.759
2,2011,45,4,759442.33,0,28.73,3.231,183.4408542,8.549,4-Feb-11,Not Holiday,Non-Holiday,413998.4701
2,2011,42,4,586886.16,0,44.88,3.348,127.7195806,8.744,4-Feb-11,Not Holiday,Non-Holiday,459511.4995
2,2011,17,4,816603.05,0,11.29,2.974,127.7195806,6.866,4-Feb-11,Not Holiday,Non-Holiday,639371.8537
2,2011,25,4,639830.45,0,23.94,3.231,205.7329407,7.343,4-Feb-11,Not Holiday,Non-Holiday,311000.4882
2,2011,26,4,911807.02,0,11.17,3.24,133.1834194,7.907,4-Feb-11,Not Holiday,Non-Holiday,684625.0262
2,2011,24,4,1225182.04,0,23.83,3.4,133.1834194,8.252,4-Feb-11,Not Holiday,Non-Holiday,919920.8471
2,2011,21,4,596218.24,0,36.33,2.989,212.2240646,8.028,4-Feb-11,Not Holiday,Non-Holiday,280938.093
2,2011,43,4,651521.77,0,33.21,2.989,204.5264194,10.398,4-Feb-11,Not Holiday,Non-Holiday,318551.3988
2,2011,37,4,583835.18,0,46.68,2.989,211.3333753,8.395,4-Feb-11,Not Holiday,Non-Holiday,276262.6486
2,2011,7,4,558027.77,0,-2.06,3.011,191.7625895,8.818,4-Feb-11,Not Holiday,Non-Holiday,290999.288
2,2011,44,4,293953.08,0,23.35,2.974,127.7195806,7.224,4-Feb-11,Not Holiday,Non-Holiday,230155.0621
2,2011,10,4,1968045.91,0,44.88,3.348,127.7195806,8.744,4-Feb-11,Not Holiday,Non-Holiday,1540911.66
2,2011,28,4,1564897.32,0,45.14,3.348,127.7195806,14.021,4-Feb-11,Not Holiday,Non-Holiday,1225260.303
2,2011,39,4,1343773.94,0,45.96,2.989,211.3333753,8.395,4-Feb-11,Not Holiday,Non-Holiday,635855.0504
2,2011,41,4,1179420.5,0,14.56,3.011,191.7625895,7.241,4-Feb-11,Not Holiday,Non-Holiday,615042.0179
2,2011,14,4,1995891.87,0,28.73,3.231,183.4408542,8.549,4-Feb-11,Not Holiday,Non-Holiday,1088030.188
2,2011,32,4,1070457.8,0,15.47,3.011,191.7625895,8.818,4-Feb-11,Not Holiday,Non-Holiday,558220.3509
2,2011,3,4,438516.53,0,45.95,2.989,215.8863367,7.551,4-Feb-11,Not Holiday,Non-Holiday,203123.7996
2,2011,18,4,1055841.24,0,20.79,3.24,133.1834194,9.131,4-Feb-11,Not Holiday,Non-Holiday,792772.2871
2,2011,36,4,417521.7,0,46.68,2.98,211.3333753,8.395,4-Feb-11,Not Holiday,Non-Holiday,197565.434
2,2011,40,4,904261.65,0,13.29,3.24,133.1834194,5.114,4-Feb-11,Not Holiday,Non-Holiday,678959.6288
2,2011,9,4,544612.28,0,31.82,2.989,216.1162864,6.416,4-Feb-11,Not Holiday,Non-Holiday,251999.6475
2,2011,20,4,2351143.07,0,28.58,3.231,205.7329407,7.343,4-Feb-11,Not Holiday,Non-Holiday,1142813.135
2,2011,5,4,329613.2,0,41.67,2.989,213.1229755,6.634,4-Feb-11,Not Holiday,Non-Holiday,154658.6891
2,2011,30,4,490970.95,0,36.33,2.989,212.2240646,8.028,4-Feb-11,Not Holiday,Non-Holiday,231345.5597
2,2011,33,4,234218.03,0,49.26,3.348,127.7195806,8.951,4-Feb-11,Not Holiday,Non-Holiday,183384.5906
2,2011,15,4,556550.85,0,20.69,3.4,133.1834194,7.771,4-Feb-11,Not Holiday,Non-Holiday,417882.9861
2,2011,22,4,946060.98,0,26.39,3.24,137.0542431,8.458,4-Feb-11,Not Holiday,Non-Holiday,690282.153
2,2011,13,4,1848186.58,0,23.35,2.974,127.7195806,7.47,4-Feb-11,Not Holiday,Non-Holiday,1447065.964
2,2011,2,4,1929346.23,0,38.25,2.989,212.2240646,8.028,4-Feb-11,Not Holiday,Non-Holiday,909108.1323
2,2011,11,4,1422546.05,0,47.17,2.989,215.8863367,7.551,4-Feb-11,Not Holiday,Non-Holiday,658932.8772
2,2011,28,18,1514828.82,0,53.35,3.43,127.99525,14.021,18-Feb-11,Not Holiday,Non-Holiday,1183503.935
2,2011,10,18,2106934.55,0,61.77,3.43,127.99525,8.744,18-Feb-11,Not Holiday,Non-Holiday,1646103.703
2,2011,2,18,2080884.82,0,57.83,3.045,212.9033115,8.028,18-Feb-11,Not Holiday,Non-Holiday,977384.9008
2,2011,21,18,884701.92,0,59.87,3.045,212.9033115,8.028,18-Feb-11,Not Holiday,Non-Holiday,415541.6437
2,2011,4,18,2316495.56,0,48.17,3.058,127.99525,6.51,18-Feb-11,Not Holiday,Non-Holiday,1809829.318
2,2011,25,18,634637.03,0,38.42,3.245,206.3694701,7.343,18-Feb-11,Not Holiday,Non-Holiday,307524.6691
2,2011,27,18,1709365.19,0,39.32,3.42,137.2511849,7.827,18-Feb-11,Not Holiday,Non-Holiday,1245428.366
2,2011,44,18,280785.76,0,40.85,3.062,127.99525,7.224,18-Feb-11,Not Holiday,Non-Holiday,219372.0158
2,2011,36,18,427175.03,0,57.48,3.017,212.0063522,8.395,18-Feb-11,Not Holiday,Non-Holiday,201491.6183
2,2011,35,18,865305.88,0,39.32,3.245,137.2511849,8.549,18-Feb-11,Not Holiday,Non-Holiday,630454.2148
2,2011,1,18,1686842.78,0,57.36,3.045,213.2478853,7.742,18-Feb-11,Not Holiday,Non-Holiday,791024.3882
2,2011,45,18,802253.41,0,40.7,3.245,183.9371353,8.549,18-Feb-11,Not Holiday,Non-Holiday,436156.3035
2,2011,7,18,572387.47,0,17.3,3.051,191.9178331,8.818,18-Feb-11,Not Holiday,Non-Holiday,298246.1092
2,2011,18,18,1095058.57,0,31.59,3.263,133.3701429,9.131,18-Feb-11,Not Holiday,Non-Holiday,821067.254
2,2011,20,18,2258616.24,0,42.95,3.245,206.3694701,7.343,18-Feb-11,Not Holiday,Non-Holiday,1094452.701
2,2011,38,18,364606.7,0,53.35,3.43,127.99525,14.021,18-Feb-11,Not Holiday,Non-Holiday,284859.5553
2,2011,9,18,610985.56,0,58.5,3.045,216.8154856,6.416,18-Feb-11,Not Holiday,Non-Holiday,281799.7793
2,2011,17,18,860962.91,0,26.86,3.062,127.99525,6.866,18-Feb-11,Not Holiday,Non-Holiday,672652.2351
2,2011,42,18,556485.1,0,61.77,3.43,127.99525,8.744,18-Feb-11,Not Holiday,Non-Holiday,434770.1184
2,2011,15,18,649993.5,0,33.06,3.42,133.3701429,7.771,18-Feb-11,Not Holiday,Non-Holiday,487360.5785
2,2011,34,18,1062629.3,0,45.12,3.058,127.99525,10.398,18-Feb-11,Not Holiday,Non-Holiday,830209.9492
2,2011,31,18,1539063.91,0,59.87,3.045,212.9033115,8.028,18-Feb-11,Not Holiday,Non-Holiday,722893.3637
2,2011,40,18,968694.45,0,21.82,3.263,133.3701429,5.114,18-Feb-11,Not Holiday,Non-Holiday,726320.321
2,2011,33,18,252349.6,0,62.03,3.43,127.99525,8.951,18-Feb-11,Not Holiday,Non-Holiday,197155.4413
2,2011,30,18,417070.51,0,59.87,3.045,212.9033115,8.028,18-Feb-11,Not Holiday,Non-Holiday,195896.6758
2,2011,5,18,356622.61,0,58.83,3.045,213.8068304,6.634,18-Feb-11,Not Holiday,Non-Holiday,166796.6404
2,2011,22,18,975964.86,0,35.34,3.263,137.2511849,8.458,18-Feb-11,Not Holiday,Non-Holiday,711079.3693
2,2011,43,18,626627.77,0,59.15,3.045,205.1683214,10.398,18-Feb-11,Not Holiday,Non-Holiday,305421.3076
2,2011,37,18,536840.69,0,57.48,3.045,212.0063522,8.395,18-Feb-11,Not Holiday,Non-Holiday,253219.1533
2,2011,11,18,1554747.15,0,61.5,3.045,216.5843571,7.551,18-Feb-11,Not Holiday,Non-Holiday,717848.3113
2,2011,13,18,2003480.59,0,40.85,3.062,127.99525,7.47,18-Feb-11,Not Holiday,Non-Holiday,1565277.297
2,2011,16,18,491179.79,0,27.18,3.051,191.9178331,6.614,18-Feb-11,Not Holiday,Non-Holiday,255932.3342
2,2011,23,18,1369971.57,0,26.6,3.263,133.3701429,5.114,18-Feb-11,Not Holiday,Non-Holiday,1027195.098
2,2011,12,18,1128485.1,0,53.35,3.43,127.99525,14.021,18-Feb-11,Not Holiday,Non-Holiday,881661.7023
2,2011,14,18,2019031.67,0,40.7,3.245,183.9371353,8.549,18-Feb-11,Not Holiday,Non-Holiday,1097674.848
2,2011,3,18,432782.1,0,61.58,3.045,216.5843571,7.551,18-Feb-11,Not Holiday,Non-Holiday,199821.4949
2,2011,32,18,1183528.58,0,42.09,3.051,191.9178331,8.818,18-Feb-11,Not Holiday,Non-Holiday,616685.0474
2,2011,8,18,1065108.64,0,50.64,3.045,216.6310383,6.262,18-Feb-11,Not Holiday,Non-Holiday,491669.4525
2,2011,24,18,1360150.12,0,34.04,3.42,133.3701429,8.252,18-Feb-11,Not Holiday,Non-Holiday,1019831.043
2,2011,26,18,981978.02,0,19.63,3.263,133.3701429,7.907,18-Feb-11,Not Holiday,Non-Holiday,736280.2488
2,2011,19,18,1457270.16,0,34.74,3.42,133.3701429,7.771,18-Feb-11,Not Holiday,Non-Holiday,1092650.97
2,2011,6,18,1572117.54,0,59.61,3.045,214.7775231,6.858,18-Feb-11,Not Holiday,Non-Holiday,731974.8907
2,2011,29,18,542529.21,0,35.34,3.263,133.3701429,10.256,18-Feb-11,Not Holiday,Non-Holiday,406784.6058
2,2011,39,18,1335233.74,0,58.2,3.045,212.0063522,8.395,18-Feb-11,Not Holiday,Non-Holiday,629808.3648
2,2011,41,18,1203399.64,0,39.39,3.051,191.9178331,7.241,18-Feb-11,Not Holiday,Non-Holiday,627038.9888
2,2011,33,25,242901.21,0,54.89,3.398,128.13,8.951,25-Feb-11,Not Holiday,Non-Holiday,189574.0342
2,2011,39,25,1240921.19,0,67.77,3.065,212.2912786,8.395,25-Feb-11,Not Holiday,Non-Holiday,584537.056
2,2011,4,25,2078094.69,0,49,3.087,128.13,6.51,25-Feb-11,Not Holiday,Non-Holiday,1621864.271
2,2011,36,25,380279.44,0,67.73,3.053,212.2912786,8.395,25-Feb-11,Not Holiday,Non-Holiday,179130.9763
2,2011,5,25,294659.5,0,63.35,3.065,214.0955503,6.634,25-Feb-11,Not Holiday,Non-Holiday,137629.9038
2,2011,45,25,733716.78,0,35.78,3.274,184.1625632,8.549,25-Feb-11,Not Holiday,Non-Holiday,398407.1286
2,2011,22,25,911245.43,0,30.23,3.281,137.3764439,8.458,25-Feb-11,Not Holiday,Non-Holiday,663320.0017
2,2011,42,25,526904.08,0,53.59,3.398,128.13,8.744,25-Feb-11,Not Holiday,Non-Holiday,411226.1609
2,2011,2,25,1833511.08,0,60.8,3.065,213.190421,8.028,25-Feb-11,Not Holiday,Non-Holiday,860034.4572
2,2011,44,25,279427.93,0,33.17,3.12,128.13,7.224,25-Feb-11,Not Holiday,Non-Holiday,218081.5812
2,2011,8,25,917317.15,0,51.29,3.065,216.9247918,6.262,25-Feb-11,Not Holiday,Non-Holiday,422873.3573
2,2011,28,25,1311796.91,0,48.45,3.53,128.13,14.021,25-Feb-11,Not Holiday,Non-Holiday,1023801.538
2,2011,13,25,1831933.95,0,33.17,3.12,128.13,7.47,25-Feb-11,Not Holiday,Non-Holiday,1429746.312
2,2011,16,25,475201.64,0,26.15,3.101,191.9647167,6.614,25-Feb-11,Not Holiday,Non-Holiday,247546.3451
2,2011,35,25,841129.26,0,33.05,3.274,137.3764439,8.549,25-Feb-11,Not Holiday,Non-Holiday,612280.56
2,2011,24,25,1235121.33,0,26.09,3.452,133.4921429,8.252,25-Feb-11,Not Holiday,Non-Holiday,925238.9715
2,2011,41,25,1099714.93,0,26.1,3.101,191.9647167,7.241,25-Feb-11,Not Holiday,Non-Holiday,572873.4681
2,2011,19,25,1296658.47,0,23.24,3.452,133.4921429,7.771,25-Feb-11,Not Holiday,Non-Holiday,971336.9205
2,2011,11,25,1323999.36,0,68.74,3.065,216.8780275,7.551,25-Feb-11,Not Holiday,Non-Holiday,610481.0963
2,2011,38,25,354232.34,0,48.45,3.53,128.13,14.021,25-Feb-11,Not Holiday,Non-Holiday,276463.2327
2,2011,27,25,1688935.71,0,33.05,3.452,137.3764439,7.827,25-Feb-11,Not Holiday,Non-Holiday,1229421.626
2,2011,30,25,432687.97,0,61.27,3.065,213.190421,8.028,25-Feb-11,Not Holiday,Non-Holiday,202958.4481
2,2011,31,25,1365678.22,0,61.27,3.065,213.190421,8.028,25-Feb-11,Not Holiday,Non-Holiday,640590.7984
2,2011,14,25,1875708.88,0,35.78,3.274,184.1625632,8.549,25-Feb-11,Not Holiday,Non-Holiday,1018507.153
2,2011,29,25,483660.15,0,30.23,3.281,133.4921429,10.256,25-Feb-11,Not Holiday,Non-Holiday,362313.571
2,2011,6,25,1422600.43,0,62.86,3.065,215.0679731,6.858,25-Feb-11,Not Holiday,Non-Holiday,661465.4937
2,2011,20,25,1938608.52,0,33.2,3.274,206.6424093,7.343,25-Feb-11,Not Holiday,Non-Holiday,938146.495
2,2011,26,25,910298.44,0,16.3,3.281,133.4921429,7.907,25-Feb-11,Not Holiday,Non-Holiday,681911.6243
2,2011,34,25,953331.45,0,44.57,3.087,128.13,10.398,25-Feb-11,Not Holiday,Non-Holiday,744034.5352
2,2011,1,25,1456800.28,0,62.9,3.065,213.535609,7.742,25-Feb-11,Not Holiday,Non-Holiday,682228.2648
2,2011,32,25,1054754.67,0,33,3.101,191.9647167,8.818,25-Feb-11,Not Holiday,Non-Holiday,549452.3619
2,2011,9,25,513107.2,0,59.01,3.065,217.1095679,6.416,25-Feb-11,Not Holiday,Non-Holiday,236335.6
2,2011,21,25,768313.85,0,61.27,3.065,213.190421,8.028,25-Feb-11,Not Holiday,Non-Holiday,360388.542
2,2011,17,25,767256.53,0,24.36,3.12,128.13,6.866,25-Feb-11,Not Holiday,Non-Holiday,598810.9966
2,2011,7,25,546690.84,0,17.46,3.101,191.9647167,8.818,25-Feb-11,Not Holiday,Non-Holiday,284787.147
2,2011,12,25,1046203.72,0,48.45,3.53,128.13,14.021,25-Feb-11,Not Holiday,Non-Holiday,816517.3808
2,2011,15,25,547564.09,0,20.87,3.452,133.4921429,7.771,25-Feb-11,Not Holiday,Non-Holiday,410184.5083
2,2011,18,25,1005983.31,0,26.15,3.281,133.4921429,9.131,25-Feb-11,Not Holiday,Non-Holiday,753589.9029
2,2011,10,25,1967996.71,0,53.59,3.398,128.13,8.744,25-Feb-11,Not Holiday,Non-Holiday,1535937.493
2,2011,3,25,397211.19,0,67.4,3.065,216.8780275,7.551,25-Feb-11,Not Holiday,Non-Holiday,183149.577
12,2011,25,16,997502.47,0,33.09,3.413,212.0685039,7.082,16-Dec-11,Not Holiday,Non-Holiday,470368.0422
2,2011,43,25,592340.01,0,58.37,3.065,205.4415714,10.398,25-Feb-11,Not Holiday,Non-Holiday,288325.2917
2,2011,40,25,888869.27,0,16.5,3.281,133.4921429,5.114,25-Feb-11,Not Holiday,Non-Holiday,665858.8668
2,2011,23,25,1206917.2,0,17,3.281,133.4921429,5.114,25-Feb-11,Not Holiday,Non-Holiday,904111.0389
2,2011,25,25,570816.34,0,28.36,3.274,206.6424093,7.343,25-Feb-11,Not Holiday,Non-Holiday,276233.8776
11,2011,22,4,1106575.59,0,42.81,3.586,140.4279758,7.706,4-Nov-11,Not Holiday,Non-Holiday,788002.2365
11,2011,5,4,353652.23,0,56.71,3.332,218.408408,6.3,4-Nov-11,Not Holiday,Non-Holiday,161922.443
11,2011,34,4,992621.93,0,48.04,3.322,129.8051935,10.148,4-Nov-11,Not Holiday,Non-Holiday,764701.2444
11,2011,15,4,615121.78,0,43.39,3.738,136.475129,7.866,4-Nov-11,Not Holiday,Non-Holiday,450720.7903
11,2011,7,4,564536.01,0,23.41,3.527,195.4847959,8.513,4-Nov-11,Not Holiday,Non-Holiday,288787.6816
11,2011,2,4,1959707.9,0,55.53,3.332,217.4853605,7.441,4-Nov-11,Not Holiday,Non-Holiday,901075.7761
11,2011,10,4,1904438.59,0,68.57,3.828,129.8051935,7.874,4-Nov-11,Not Holiday,Non-Holiday,1467151.305
11,2011,38,4,436970.1,0,59.77,3.828,129.8051935,12.89,4-Nov-11,Not Holiday,Non-Holiday,336635.298
11,2011,18,4,1100625.06,0,38.29,3.586,136.475129,8.471,4-Nov-11,Not Holiday,Non-Holiday,806465.6675
11,2011,28,4,1576654.67,0,59.77,3.828,129.8051935,12.89,4-Nov-11,Not Holiday,Non-Holiday,1214631.424
11,2011,11,4,1458287.38,0,61.13,3.332,221.245968,7.197,4-Nov-11,Not Holiday,Non-Holiday,659124.9518
11,2011,21,4,767358.37,0,56.01,3.332,217.4853605,7.441,4-Nov-11,Not Holiday,Non-Holiday,352832.1944
11,2011,42,4,597667.21,0,68.57,3.828,129.8051935,7.874,4-Nov-11,Not Holiday,Non-Holiday,460433.9733
11,2011,36,4,313387.11,0,58.97,3.287,216.5634344,7.716,4-Nov-11,Not Holiday,Non-Holiday,144709.1522
11,2011,39,4,1553629.59,0,58.04,3.332,216.5634344,7.716,4-Nov-11,Not Holiday,Non-Holiday,717401.6215
11,2011,30,4,432359.04,0,56.01,3.332,217.4853605,7.441,4-Nov-11,Not Holiday,Non-Holiday,198799.1463
11,2011,20,4,2284106.6,0,43.88,3.551,210.8364551,7.082,4-Nov-11,Not Holiday,Non-Holiday,1083354.678
11,2011,26,4,988950.75,0,31.7,3.586,136.475129,7.598,4-Nov-11,Not Holiday,Non-Holiday,724638.0767
11,2011,37,4,555925.6,0,58.97,3.332,216.5634344,7.716,4-Nov-11,Not Holiday,Non-Holiday,256703.3542
11,2011,3,4,459443.22,0,59.31,3.332,221.245968,7.197,4-Nov-11,Not Holiday,Non-Holiday,207661.7369
11,2011,45,4,833429.22,0,43.92,3.551,187.9703629,8.523,4-Nov-11,Not Holiday,Non-Holiday,443383.3117
11,2011,9,4,597855.07,0,54.46,3.332,221.4820921,6.054,4-Nov-11,Not Holiday,Non-Holiday,269933.8192
11,2011,40,4,1011321.18,0,35.4,3.586,136.475129,4.42,4-Nov-11,Not Holiday,Non-Holiday,741029.6568
11,2011,14,4,2174056.71,0,43.92,3.551,187.9703629,8.523,4-Nov-11,Not Holiday,Non-Holiday,1156595.474
11,2011,31,4,1426405.46,0,56.01,3.332,217.4853605,7.441,4-Nov-11,Not Holiday,Non-Holiday,655862.7471
11,2011,41,4,1315684.86,0,35.04,3.527,195.4847959,6.759,4-Nov-11,Not Holiday,Non-Holiday,673036.9254
11,2011,17,4,927657.63,0,37.52,3.538,129.8051935,6.617,4-Nov-11,Not Holiday,Non-Holiday,714653.7091
11,2011,16,4,511059.95,0,33.43,3.527,195.4847959,6.232,4-Nov-11,Not Holiday,Non-Holiday,261432.0708
11,2011,23,4,1428436.33,0,39.18,3.586,136.475129,4.42,4-Nov-11,Not Holiday,Non-Holiday,1046664.209
11,2011,25,4,718393.61,0,40.88,3.551,210.8364551,7.082,4-Nov-11,Not Holiday,Non-Holiday,340735.007
11,2011,32,4,1204628.28,0,37.95,3.527,195.4847959,8.513,4-Nov-11,Not Holiday,Non-Holiday,616226.0724
11,2011,43,4,641905.37,0,59.08,3.332,209.516265,10.148,4-Nov-11,Not Holiday,Non-Holiday,306374.9585
11,2011,27,4,1621109.3,0,44.46,3.738,140.4279758,7.906,4-Nov-11,Not Holiday,Non-Holiday,1154406.229
11,2011,12,4,1051944.79,0,59.77,3.828,129.8051935,12.89,4-Nov-11,Not Holiday,Non-Holiday,810402.6978
11,2011,1,4,1697229.58,0,54.98,3.332,217.837382,7.866,4-Nov-11,Not Holiday,Non-Holiday,779126.8718
11,2011,35,4,653468.75,0,44.46,3.551,140.4279758,8.745,4-Nov-11,Not Holiday,Non-Holiday,465340.8598
11,2011,24,4,1385860.38,0,39.87,3.738,136.475129,8.454,4-Nov-11,Not Holiday,Non-Holiday,1015467.353
11,2011,4,4,2281217.31,0,49.86,3.322,129.8051935,5.143,4-Nov-11,Not Holiday,Non-Holiday,1757416.054
11,2011,33,4,236157.12,0,71.91,3.828,129.8051935,8.01,4-Nov-11,Not Holiday,Non-Holiday,181931.9502
11,2011,44,4,307126.34,0,43.51,3.538,129.8051935,6.078,4-Nov-11,Not Holiday,Non-Holiday,236605.587
11,2011,29,4,620735.72,0,42.81,3.586,136.475129,9.357,4-Nov-11,Not Holiday,Non-Holiday,454834.3164
11,2011,13,4,2036317.54,0,43.51,3.538,129.8051935,6.392,4-Nov-11,Not Holiday,Non-Holiday,1568748.896
11,2011,6,4,1523420.38,0,58.54,3.332,219.4000812,6.551,4-Nov-11,Not Holiday,Non-Holiday,694357.2544
11,2011,8,4,947815.05,0,49.68,3.332,221.2936581,6.123,4-Nov-11,Not Holiday,Non-Holiday,428306.4676
11,2011,19,4,1480289.64,0,44.97,3.738,136.475129,7.866,4-Nov-11,Not Holiday,Non-Holiday,1084658.905
11,2011,25,11,719235.07,0,44.81,3.53,210.9810201,7.082,11-Nov-11,Not Holiday,Non-Holiday,340900.3661
11,2011,9,11,594574.12,0,58.28,3.297,221.6482278,6.054,11-Nov-11,Not Holiday,Non-Holiday,268251.2402
11,2011,5,11,311906.7,0,60.71,3.297,218.5699621,6.3,11-Nov-11,Not Holiday,Non-Holiday,142703.3692
11,2011,37,11,501268.78,0,63.5,3.297,216.7217373,7.716,11-Nov-11,Not Holiday,Non-Holiday,231296.0325
11,2011,24,11,1425078.59,0,46.78,3.719,136.4618065,8.454,11-Nov-11,Not Holiday,Non-Holiday,1044305.822
11,2011,40,11,1037687.07,0,40.75,3.57,136.4618065,4.42,11-Nov-11,Not Holiday,Non-Holiday,760423.0785
11,2011,8,11,917088.48,0,50.56,3.297,221.4595129,6.123,11-Nov-11,Not Holiday,Non-Holiday,414111.1249
11,2011,7,11,556015.59,0,19.53,3.505,195.6376941,8.513,11-Nov-11,Not Holiday,Non-Holiday,284206.7796
11,2011,1,11,1594938.89,0,59.11,3.297,217.9980849,7.866,11-Nov-11,Not Holiday,Non-Holiday,731629.7713
11,2011,16,11,513181.31,0,29.56,3.505,195.6376941,6.232,11-Nov-11,Not Holiday,Non-Holiday,262312.0827
11,2011,14,11,2081534.65,0,47.65,3.53,188.0632345,8.523,11-Nov-11,Not Holiday,Non-Holiday,1106826.997
11,2011,41,11,1302499.23,0,32.87,3.505,195.6376941,6.759,11-Nov-11,Not Holiday,Non-Holiday,665771.101
11,2011,36,11,328498.92,0,63.5,3.254,216.7217373,7.716,11-Nov-11,Not Holiday,Non-Holiday,151576.3597
11,2011,22,11,1051740.29,0,47.8,3.57,140.4111613,7.706,11-Nov-11,Not Holiday,Non-Holiday,749043.2244
11,2011,35,11,880576.33,0,49.69,3.53,140.4111613,8.745,11-Nov-11,Not Holiday,Non-Holiday,627141.2627
11,2011,42,11,643125.29,0,55.28,3.677,129.8167097,7.874,11-Nov-11,Not Holiday,Non-Holiday,495410.253
11,2011,29,11,531600.62,0,47.8,3.57,136.4618065,9.357,11-Nov-11,Not Holiday,Non-Holiday,389560.0048
11,2011,26,11,1077640.13,0,40.08,3.57,136.4618065,7.598,11-Nov-11,Not Holiday,Non-Holiday,789700.9117
11,2011,32,11,1182733,0,38.1,3.505,195.6376941,8.513,11-Nov-11,Not Holiday,Non-Holiday,604552.7195
11,2011,33,11,271961.04,0,58.75,3.677,129.8167097,8.01,11-Nov-11,Not Holiday,Non-Holiday,209496.174
11,2011,43,11,615975.5,0,51.26,3.297,209.6632811,10.148,11-Nov-11,Not Holiday,Non-Holiday,293792.7408
11,2011,31,11,1444783.64,0,59.8,3.297,217.6455387,7.441,11-Nov-11,Not Holiday,Non-Holiday,663824.1467
11,2011,6,11,1536176.54,0,61.33,3.297,219.5631135,6.551,11-Nov-11,Not Holiday,Non-Holiday,699651.4649
11,2011,17,11,914759.2,0,27.61,3.513,129.8167097,6.617,11-Nov-11,Not Holiday,Non-Holiday,704654.4332
11,2011,12,11,1095091.53,0,48.76,3.824,129.8167097,12.89,11-Nov-11,Not Holiday,Non-Holiday,843567.4672
11,2011,39,11,1456957.38,0,63.11,3.297,216.7217373,7.716,11-Nov-11,Not Holiday,Non-Holiday,672270.9951
11,2011,28,11,1402654.95,0,48.76,3.824,129.8167097,12.89,11-Nov-11,Not Holiday,Non-Holiday,1080488.755
11,2011,13,11,2111592.09,0,33.8,3.513,129.8167097,6.392,11-Nov-11,Not Holiday,Non-Holiday,1626594.985
11,2011,11,11,1366053.69,0,64.2,3.297,221.4117517,7.197,11-Nov-11,Not Holiday,Non-Holiday,616974.3383
11,2011,20,11,2269975.85,0,47.27,3.53,210.9810201,7.082,11-Nov-11,Not Holiday,Non-Holiday,1075914.719
11,2011,27,11,1800728.07,0,49.69,3.719,140.4111613,7.906,11-Nov-11,Not Holiday,Non-Holiday,1282467.899
11,2011,34,11,991570.02,0,41.04,3.286,129.8167097,10.148,11-Nov-11,Not Holiday,Non-Holiday,763823.1028
11,2011,30,11,409686.63,0,59.8,3.297,217.6455387,7.441,11-Nov-11,Not Holiday,Non-Holiday,188235.7123
11,2011,4,11,2203028.96,0,47.12,3.286,129.8167097,5.143,11-Nov-11,Not Holiday,Non-Holiday,1697030.348
11,2011,10,11,2076570.84,0,55.28,3.677,129.8167097,7.874,11-Nov-11,Not Holiday,Non-Holiday,1599617.526
11,2011,38,11,411116.95,0,48.76,3.824,129.8167097,12.89,11-Nov-11,Not Holiday,Non-Holiday,316690.3174
